trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
2019-05-23 05:25:21,4826655832045236,"fraud_Christiansen, Goyette and Schamberger",gas_transport,41.99,Tami,Forbes,F,5204 Robinson Plaza Suite 897,Barnstable,MA,2630,41.6983,-70.3001,1850,Counselling psychologist,1963-12-29,f3a91cd2cc435a70692fafc9c80b4056,1337750721,40.763943,-70.853815,0
2019-05-23 05:46:30,501831082224,fraud_Kling Inc,gas_transport,39.57,Corey,Jones,M,709 George Underpass Apt. 080,West Decatur,PA,16878,40.9493,-78.3129,1762,Armed forces logistics/support/administrative officer,1962-05-04,6e09dd37576193d3c739031f92d527df,1337751990,40.464263,-79.295211,0
2019-05-23 06:19:11,2450829271795901,fraud_Barton Inc,grocery_pos,54.87,Timothy,Kirby,M,7309 Sophia Causeway Suite 702,Sauk Rapids,MN,56379,45.604,-94.1591,16163,Hydrographic surveyor,1987-02-22,1546a3805a5157baf2177399853a15c5,1337753951,46.40078,-93.238971,0
2019-05-23 06:47:14,4600155880464,fraud_Bogisich Inc,grocery_pos,116.06,Charles,Copeland,M,92213 Lee Well,West Palm Beach,FL,33404,26.7832,-80.0638,459921,"Administrator, arts",1969-09-08,8ba5292bdc1bb9af88b43819f8951866,1337755634,27.278563,-80.907783,0
2019-05-23 07:14:54,4839043708100390,fraud_Prohaska-Murray,gas_transport,42.38,Meredith,Campbell,F,043 Hanson Turnpike,Hedrick,IA,52563,41.1826,-92.3097,1583,Geochemist,1999-06-28,c3fecf89ad8fd5c71d1359dd204658e8,1337757294,40.675036,-93.28193,0
2019-05-23 07:35:21,4025612008285111,fraud_Torp-Lemke,misc_pos,1.25,Krystal,Key,F,23142 Montoya Island Apt. 742,Corsica,PA,15829,41.1762,-79.1976,1274,Maintenance engineer,1949-03-20,a34fb74bd4f342fd043311101477da94,1337758521,41.631551,-78.551525,0
2019-05-23 07:58:36,6517217825320610,fraud_Balistreri-Nader,misc_pos,4.93,James,Reese,M,26975 Richardson Mills Apt. 402,Sontag,MS,39665,31.6453,-90.1801,1196,"Librarian, academic",1958-06-11,4f244c403b2a20984b963cdbe8f3d90c,1337759916,31.924939,-91.03656,0
2019-05-23 08:16:30,6517217825320610,fraud_Friesen-Stamm,gas_transport,57.09,James,Reese,M,26975 Richardson Mills Apt. 402,Sontag,MS,39665,31.6453,-90.1801,1196,"Librarian, academic",1958-06-11,745b02dbbea79e8b3913b20a3d321ce7,1337760990,32.46001,-90.877099,0
2019-05-23 08:40:41,3512365128314616,fraud_Koss and Sons,gas_transport,77.9,Francisco,Kemp,M,9554 Flores Drive,Arnold,MO,63010,38.4305,-90.387,35439,Land/geomatics surveyor,1985-03-31,38c3999f19a264da1fcb2e6ab7d14648,1337762441,37.473885,-90.983589,0
2019-05-23 09:08:38,4239552724014407,fraud_Bruen-Yost,misc_pos,109.21,Carl,Hernandez,M,9134 Darryl Flat Suite 916,Paulding,OH,45879,41.141000000000005,-84.5722,6284,Secondary school teacher,1936-03-27,38f0e5f2ca76ad4e109aa42e6f5f9a7a,1337764118,40.997656,-84.145597,0
2019-05-23 09:27:51,676314217768,"fraud_Monahan, Bogisich and Ledner",misc_pos,128.19,Ellen,Carrillo,F,9431 Amanda Mills,Odessa,MO,64076,38.9829,-93.9757,9512,Clinical research associate,1972-12-31,ffa5071ba312066da5a0b4b8c4e871f7,1337765271,38.927738,-94.719688,0
2019-05-23 09:53:19,3546897637165774,fraud_Turcotte-Halvorson,misc_pos,415.01,Kayla,Obrien,F,7921 Robert Port Suite 343,Prairie Hill,TX,76678,31.6591,-96.8094,263,Barrister,1956-05-30,131a3d342279aa92d56a411ff4915921,1337766799,32.141972,-96.498294,0
2019-05-23 10:19:57,4384910379661778,"fraud_Kohler, Lindgren and Koelpin",grocery_net,112.86,Michelle,Russell,F,55505 Christy Via,Hawley,MN,56549,46.9777,-96.4092,4508,Naval architect,1949-04-24,8835139a642a3f4889a207c9dd3991c0,1337768397,47.582104,-96.952107,0
2019-05-23 10:51:01,6550399784335736,fraud_Klocko LLC,misc_net,7.77,Harry,Mckee,M,95351 Sullivan Viaduct Apt. 239,Port Charlotte,FL,33981,26.9379,-82.2388,79008,Quantity surveyor,1984-08-31,9cc4824434a89f92d695bc8e88cd4f82,1337770261,26.448952,-82.007576,0
2019-05-23 11:16:46,3575789281659026,fraud_Cartwright-Harris,grocery_pos,120.41,Lindsay,Wilson,F,7618 Gonzales Mission,Centerview,MO,64019,38.7897,-93.8702,2368,Electronics engineer,1989-07-17,7473a5075534218590534939085665a0,1337771806,38.825521,-94.736096,0
2019-05-23 11:37:03,6506116513503136,fraud_Flatley Group,misc_pos,24.26,Kimberly,Rice,F,63991 Destiny Rue Apt. 651,Tyler,TX,75703,32.2768,-95.3031,144160,Sports development officer,1984-05-04,e7c2273104dbf643b4cd0ae3a8416c48,1337773023,32.830951,-94.688208,0
2019-05-23 11:53:25,3593118134380341,"fraud_Ruecker, Beer and Collier",shopping_net,6.22,Laura,Casey,F,6114 Moran Way,Steuben,ME,4680,44.4971,-67.9503,1131,Make,1959-05-10,0662c35196df238e2695789fbdabd396,1337774005,43.908128000000005,-68.600821,0
2019-05-23 12:10:25,3553629419254918,fraud_Waelchi-Wolf,kids_pets,26.87,Sharon,Johnson,F,7202 Jeffrey Mills,Conway,WA,98238,48.34,-122.3456,85,"Research officer, political party",1984-09-01,5b1fa1ad6aee56e7f721c62adab40eca,1337775025,48.06552,-122.309782,0
2019-05-23 12:23:55,30197398657930,fraud_Pacocha-Bauch,shopping_pos,1.01,April,Johnson,F,9727 Deleon Mountain,Creedmoor,NC,27522,36.1124,-78.6476,12335,Chief Strategy Officer,1987-09-19,92daa1c125575c2a3d64669f79e9880a,1337775835,36.726013,-78.790678,0
2019-05-23 12:35:01,4897067971111209737,fraud_Kilback and Sons,entertainment,47.05,Randy,Wood,M,542 Howe Mission Apt. 092,Port Richey,FL,34668,28.3011,-82.6927,42619,Environmental education officer,1975-10-07,c11d77aee3039c3fcbd9782926153754,1337776501,29.170158,-82.366299,0
2019-05-23 12:52:51,6011149206456997,fraud_Botsford and Sons,home,89.66,Jeffrey,White,M,8617 Holmes Terrace Suite 651,Tuscarora,MD,21790,39.2667,-77.5101,100,"Production assistant, television",1979-12-11,3aac969d9e9b6db502a72abdcd5aacfc,1337777571,38.882806,-77.088662,0
2019-05-23 13:04:07,6538441737335434,fraud_Hammes-Beatty,kids_pets,7.23,Gina,Grimes,F,444 Robert Mews,Clarks Mills,PA,16114,41.3851,-80.1752,606,Energy manager,1997-09-22,8c1eaa105e32056359a5a01a4a88caa0,1337778247,41.910374,-80.22359,0
2019-05-23 13:17:03,4989847570577635369,fraud_Price Inc,shopping_net,2.95,Vanessa,Anderson,F,21178 Brittney Locks,Prosperity,SC,29127,34.1832,-81.5324,8333,Archaeologist,1994-07-09,3ac6b5ee48a856c5950775a8dcfc89f7,1337779023,35.054799,-82.011537,0
2019-05-23 13:35:17,2284059275940012,"fraud_Prosacco, Kreiger and Kovacek",home,64.78,Thomas,Mathis,M,26615 Nelson Lane,Moores Hill,IN,47032,39.0945,-85.0638,3289,Sub,1969-11-22,cdcb7de02b60d12518831e8a4148c675,1337780117,40.059067,-85.34921800000001,0
2019-05-23 13:49:43,377113842678100,fraud_Little Ltd,kids_pets,7.36,Billy,Gallagher,M,673 Delgado Burg,Greenwich,NJ,8323,39.4055,-75.3209,804,Insurance risk surveyor,1965-03-25,da40d1987a178092e7945066aa9a532a,1337780983,38.720722,-75.564433,0
2019-05-23 14:09:27,375534208663984,fraud_Jakubowski Inc,home,88.77,Tyler,Garcia,M,408 Bradley Rest,Doe Hill,VA,24433,38.4207,-79.4629,99,Dance movement psychotherapist,1986-03-28,00c8a37c771ab01535123c87b83d8686,1337782167,37.646572,-78.847301,0
2019-05-23 14:21:34,6011917798331152,"fraud_Hermiston, Pacocha and Smith",health_fitness,68.22,William,Johnson,M,50843 Vincent Mission,South Londonderry,VT,5155,43.1699,-72.8515,828,Scientific laboratory technician,1957-08-30,d32524d8043faaf2bce3d16e87212ffb,1337782894,43.812527,-73.26208100000001,0
2019-05-23 14:35:13,4810839835482794272,"fraud_Yost, Block and Koepp",misc_pos,4.52,Carolyn,Perez,F,433 Blake Roads Suite 967,Wheaton,MO,64874,36.7651,-94.0492,760,Production manager,1985-08-31,a006e803fd25ce3d6e607aea6c7ac282,1337783713,37.107013,-93.583943,0
2019-05-23 14:47:03,30546453310167,"fraud_Yost, Schamberger and Windler",kids_pets,76.78,Nicholas,Tran,M,672 Randall Burg Suite 551,Belmont,NH,3220,43.4512,-71.48899999999999,7430,"Scientist, research (medical)",1955-01-13,fade952a48c2563c5871ff28c4dce926,1337784423,44.180666,-71.56157900000001,0
2019-05-23 14:54:47,6573561108825071,"fraud_Weber, Thiel and Hammes",kids_pets,31.33,Kristina,Lewis,F,5449 Brandi Heights Apt. 111,Tulsa,OK,74130,36.2395,-95.9596,413574,Bookseller,1968-06-18,7102403c56f769531ef0908afdf226ce,1337784887,36.536146,-95.164112,0
2019-05-23 15:10:21,4514242065619750,fraud_Bednar PLC,kids_pets,84.94,Janet,Carpenter,F,9870 Collins Flat,Laramie,WY,82072,41.4247,-105.4781,35371,"Pilot, airline",1988-09-02,4fe8ef2322d2e313c93a814ef68b5b36,1337785821,41.831804,-105.785471,0
2019-05-23 15:31:32,4570636521433188,fraud_Abernathy and Sons,food_dining,106.34,Christine,Leblanc,F,5097 Jodi Vista Suite 811,Deltona,FL,32725,28.8989,-81.2473,88735,Commercial horticulturist,1988-04-09,4900be55e70d825e34f8614f137848dc,1337787092,29.843535,-82.101128,0
2019-05-23 15:43:55,3559679414981506,fraud_Jakubowski Group,food_dining,40.0,Olivia,Stephenson,F,292 Cassidy Oval,Lowville,NY,13367,43.7893,-75.4156,8830,Theme park manager,1991-03-29,e412ace9ca5d44bf9f03e8b974dc929f,1337787835,44.565543,-75.465069,0
2019-05-23 15:57:45,3501509250702469,"fraud_Schuppe, Nolan and Hoeger",shopping_pos,8.39,Frank,Anderson,M,0611 Stafford Valley Suite 504,Naples,FL,34112,26.1184,-81.7361,276002,"Programme researcher, broadcasting/film/video",1979-01-02,fa05d0d1b9e016ddd8005367f4d46c0a,1337788665,26.642992,-81.70705500000001,0
2019-05-23 16:20:38,4239436242473,"fraud_Hauck, Dietrich and Funk",kids_pets,6.23,James,Leon,M,826 Benjamin Stravenue,Alexandria,VA,22311,38.832,-77.12,321490,"Scientist, biomedical",1991-10-04,10a0b70a64c7fa8225cd7b679d9c7270,1337790038,39.181854,-77.59369699999999,0
2019-05-23 16:33:37,213120463918358,fraud_Tillman LLC,travel,9.38,Willie,Jordan,M,529 West Key,Spearsville,LA,71277,32.955,-92.587,1758,"Psychologist, forensic",1957-08-08,6d0dbf417c4ccaf81333e29639d64021,1337790817,33.834708,-93.393896,0
2019-05-23 16:48:50,4512828414983801773,fraud_Jakubowski Group,food_dining,1.07,Monica,Cohen,F,864 Reynolds Plains,Uledi,PA,15484,39.8936,-79.7856,328,Tree surgeon,1983-07-25,7e7d813020255cec65768ac34e630263,1337791730,40.60435,-80.616782,0
2019-05-23 17:07:24,5359543825610251,fraud_Zboncak LLC,food_dining,3.27,Michael,Francis,M,1833 Jeanette Stravenue,Belgrade,MT,59714,45.7801,-111.1439,18182,"Engineer, drilling",1975-06-29,ec5ca4d05a142434e50dc5d1dfe86667,1337792844,45.911019,-111.348465,0
2019-05-23 17:22:14,3533742182628021,fraud_Friesen-Ortiz,personal_care,13.88,Robert,Haynes,M,857 Aaron Circles Suite 398,Johns Island,SC,29455,32.8357,-79.8217,20478,Materials engineer,1997-06-04,ce297d5b44e094132d4e8388d80ea384,1337793734,32.570676,-80.039225,0
2019-05-23 17:36:43,3519607465576254,fraud_Kessler Group,travel,6.84,Audrey,Gonzalez,F,34180 Lopez Plaza,Fields Landing,CA,95537,40.7268,-124.2174,276,"Scientist, audiological",1929-05-06,20e0ca86407bd13d07c0777ea218b8e4,1337794603,41.424959,-124.045798,0
2019-05-23 17:52:23,370348764075623,fraud_Gerhold LLC,home,87.77,Christopher,Gomez,M,950 Dunn Squares,Tickfaw,LA,70466,30.5668,-90.482,8512,"Accountant, chartered public finance",1951-09-03,def650d63e3cbbc9dc988a9887426ae7,1337795543,29.930988,-89.53345,0
2019-05-23 18:09:39,5130484058948421,fraud_Lynch-Mohr,travel,524.97,Ronald,White,M,25713 Hamilton Grove Apt. 903,Beaverdam,OH,45808,40.8314,-83.9758,349,Museum/gallery conservator,1978-12-25,4816fff9cc3f1129a1ee456f9521aac8,1337796579,41.048147,-83.919187,0
2019-05-23 18:24:45,3506042666828517,fraud_Bahringer Group,health_fitness,125.16,Christine,Burns,F,343 Hannah Parkway,Comfort,WV,25049,38.1372,-81.5962,630,Fine artist,1959-07-30,9357dc096daace6eb4067269064a6861,1337797485,38.670538,-82.250303,0
2019-05-23 18:46:52,6595970453799027,fraud_Prosacco LLC,personal_care,18.36,Gina,Gomez,F,72030 Shelton Crossing Apt. 742,Stirling,NJ,7980,40.6774,-74.4968,2307,Science writer,1969-09-11,25a37a90ea6d9e25fbf85ed60aa5f8a1,1337798812,40.537655,-74.45447,0
2019-05-23 19:06:34,375767678113375,"fraud_Monahan, Hermann and Johns",travel,9.22,Christopher,Patterson,M,16744 Campbell Wall Apt. 372,Timberville,VA,22853,38.6476,-78.7717,4367,Waste management officer,1962-04-12,46758f23168c2e881213d14a11a47aa1,1337799994,39.078632,-79.548648,0
2019-05-23 19:26:23,30143713661454,"fraud_Walter, Hettinger and Kessler",personal_care,23.54,Nicholas,Thornton,M,5270 Megan Burg Suite 756,Halma,MN,56729,48.6669,-96.5969,140,"Embryologist, clinical",1942-01-06,cd58daaff161c86480b5681d790d1c88,1337801183,48.180541,-96.362659,0
2019-05-23 19:39:48,4446368897795790,fraud_Powlowski-Weimann,food_dining,56.58,Ryan,Joseph,M,8850 Jessica Center,Atlantic,VA,23303,37.9073,-75.5089,741,"Geologist, engineering",1986-08-17,97636ca8da75d07531b378e6de793111,1337801988,37.011542,-76.323132,0
2019-05-23 19:52:31,3583635130604947,fraud_Fahey Inc,kids_pets,12.35,Crystal,Gamble,F,899 Michele View Suite 960,Philadelphia,PA,19149,40.0369,-75.0664,1526206,Structural engineer,1985-01-01,ebd4c9da2248e4ff00151a8640bcb51f,1337802751,39.399698,-74.248836,0
2019-05-23 20:11:10,630451534402,fraud_Dooley Inc,shopping_pos,5.33,Rachel,Daniels,F,561 Little Plain Apt. 738,Wetmore,MI,49895,46.3535,-86.6345,765,Immunologist,1972-06-12,ed3c3da4a5a7e3112c88f5c4dac4b2ad,1337803870,46.374593,-86.76719,0
2019-05-23 20:31:29,4292743669224718067,fraud_Weimann-Lockman,kids_pets,51.34,Michael,Williams,M,35822 Clayton Street Apt. 679,Great Mills,MD,20634,38.2674,-76.4954,5927,Art therapist,1973-06-09,93cafac792981cd70a3e4a3ee992563e,1337805089,37.78884,-77.04078299999999,0
2019-05-23 20:51:35,3551217896304745,"fraud_Labadie, Treutel and Bode",shopping_net,2.19,Sara,Harris,F,597 Jenny Ford Apt. 543,Tupper Lake,NY,12986,44.232,-74.4905,6120,Chartered loss adjuster,1976-10-09,1182280ecaeca3139a866e2a4190b51a,1337806295,45.051591,-73.865961,0
2019-05-23 21:08:11,6511349151405438,fraud_Kassulke Inc,entertainment,11.85,Robert,Nguyen,M,74835 Garner Point,Ruth,NV,89319,39.3426,-114.8859,450,Interpreter,1946-08-24,39346e2fdee5205c867bf1c3ae4c0bc1,1337807291,39.0174,-115.406789,0
2019-05-23 21:28:06,213155997615567,fraud_Macejkovic-Lesch,shopping_pos,145.46,James,Yoder,M,83359 Lopez Point,Clune,PA,15727,40.5503,-79.3237,168,Race relations officer,1978-10-04,12c81e6ece1cb3b0a5601dbd3781fcd2,1337808486,39.830759,-80.29294399999999,0
2019-05-23 21:44:39,4708992452821239,fraud_Larson-Moen,entertainment,56.73,Jared,Walters,M,3326 Hannah Fords,Cord,AR,72524,35.8184,-91.3375,376,"Designer, ceramics/pottery",1938-09-08,8a113c111c4ecaa4cddb7fc94144ebc1,1337809479,35.281251,-90.97384,0
2019-05-23 21:55:38,4822367783500458,fraud_Hudson-Grady,shopping_pos,2.55,Christopher,Farrell,M,97070 Anderson Land,Haines City,FL,33844,28.0758,-81.5929,33804,Exercise physiologist,1991-01-01,3c985425b47f922b6800b934d8f1e488,1337810138,28.780332,-81.907229,0
2019-05-23 22:11:09,4653879239169997,fraud_Friesen Ltd,health_fitness,2.79,Monica,Tucker,F,302 Christina Islands,Smiths Grove,KY,42171,37.0581,-86.1938,6841,"Therapist, sports",1999-06-06,be6af669a0828e4ce6854e211e3159a2,1337811069,37.058439,-85.825055,0
2019-05-23 22:23:23,4839615922685395,fraud_Haag-Blanda,food_dining,139.12,Phillip,Robertson,M,85344 Smith Gateway Apt. 280,Harrodsburg,IN,47434,39.013000000000005,-86.5457,76,Social researcher,1955-05-06,ce3b45c1e42b67f8a9cb8b76110ef803,1337811803,39.5767,-86.076138,0
2019-05-23 22:36:23,6544734391390261,fraud_Jacobi Inc,health_fitness,35.02,John,Myers,M,701 Wilson Divide,Highland,IN,46322,41.55,-87.4569,23727,Community arts worker,1982-02-08,3d303cdf2110a409760e298c72fd0b1d,1337812583,42.495026,-87.079542,0
2019-05-23 22:50:13,4181833256558613886,"fraud_Schroeder, Wolff and Hermiston",travel,8.68,Jessica,Potter,F,7600 Stephen Course Suite 031,Red River,NM,87558,36.6659,-105.4694,606,"Surveyor, land/geomatics",1988-09-06,fde3afe616ff8c4653d5018ba16db1f4,1337813413,37.074028000000006,-105.593899,0
2019-05-23 23:06:58,30042378430132,"fraud_Hagenes, Hermann and Stroman",travel,6.09,Connor,Grant,M,0654 Kevin Turnpike Apt. 084,Northport,NY,11768,40.9051,-73.3309,21902,Tour manager,1976-05-16,044ba4bf9bff2043baec324640bbdbb7,1337814418,40.080263,-73.550788,0
2019-05-23 23:25:00,30364087349027,fraud_Kertzmann LLC,health_fitness,38.27,Samuel,Sandoval,M,0005 Morrison Land,Mounds,OK,74047,35.8896,-96.0887,7163,Fitness centre manager,1982-02-05,8d17f8377825d7892b3404c799f59d90,1337815500,36.057038,-95.645841,0
2019-05-23 23:35:55,4742883543039288059,"fraud_Gutmann, McLaughlin and Wiza",home,60.67,Cassandra,Sanders,F,78117 George Mountains,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",1991-04-13,a780b38742cc466c0978465d7c474b67,1337816155,20.196269,-155.607573,0
2019-05-23 23:54:33,4992346398065154184,"fraud_Dare, Casper and Bartoletti",kids_pets,44.1,Benjamin,Kim,M,920 Patrick Light,Mc Nabb,IL,61335,41.173,-89.2187,532,Audiological scientist,1956-01-09,e08f1993c072921699b66a21d5a21c53,1337817273,41.047844,-88.479028,0
2019-05-24 00:14:36,2288748891690227,"fraud_Olson, Becker and Koch",gas_transport,86.68,Kathleen,Heath,F,9297 Victor Rest Apt. 382,Albuquerque,NM,87116,35.0561,-106.5506,641349,Charity officer,1967-01-24,298946e1853d6c1625a1d2e811faa675,1337818476,34.967579,-106.527006,0
2019-05-24 00:40:17,30238755902988,"fraud_Schultz, Simonis and Little",grocery_pos,117.53,Danielle,Yu,F,5395 Colon Burgs Suite 037,Thrall,TX,76578,30.592,-97.2893,1766,Press sub,1976-01-02,46a72143abdb53c094031e292ac09d13,1337820017,30.325064,-97.441683,0
2019-05-24 00:53:22,3511378610369890,fraud_Spinka-Welch,grocery_net,34.85,James,Cooper,M,663 Ramirez Trace Apt. 951,Huntsville,AL,35811,34.7789,-86.5438,190178,Television production assistant,1973-04-01,7d531117fd213288072be51c0b84075d,1337820802,35.54345,-86.174615,0
2019-05-24 01:15:51,4900628639996,fraud_Wolf Inc,grocery_pos,55.46,Michael,Johnson,M,094 Owens Underpass,Norwalk,CA,90650,33.9056,-118.0818,105549,Firefighter,1973-09-22,964b64cc8991eaef39ac081fcff38ff2,1337822151,33.894602,-118.52039,0
2019-05-24 01:43:02,3500969075198072,fraud_Kuvalis Ltd,gas_transport,51.0,Kenneth,Sanchez,M,0110 Ashley Forest,Tekoa,WA,99033,47.2271,-117.0819,895,Clothing/textile technologist,1999-05-31,462a20e0404aadc9a517412f7805b0d8,1337823782,46.961498,-117.529475,0
2019-05-24 02:00:01,2233882705243596,fraud_Stiedemann Inc,misc_pos,7.91,Jamie,Robinson,F,67089 Caitlin Meadow Apt. 905,Sturgis,MS,39769,33.357,-89.0473,1923,Medical physicist,1960-01-16,3ed6f63b67557f7bdbce170eb2a30af7,1337824801,32.615578,-88.389432,0
2019-05-24 02:17:05,38588538868506,fraud_O'Keefe-Hudson,grocery_pos,77.29,Jacqueline,Curry,F,3047 Jeff Place,Marathon,TX,79842,30.1886,-103.2214,498,Lexicographer,1990-11-23,0d0115c459ced50177dcf2afd999324b,1337825825,30.25927,-102.482538,0
2019-05-24 02:38:25,3564839259330465,fraud_Fisher-Schowalter,shopping_net,1.34,Robert,Ashley,M,1250 Christopher Prairie Suite 016,Port Costa,CA,94569,38.046,-122.1866,198,Armed forces training and education officer,1959-03-31,d96dd730a43e8608487326e366c66521,1337827105,38.906212,-122.543441,0
2019-05-24 03:04:15,6011348830550197,fraud_Ruecker Group,misc_net,3.08,Samuel,Johnston,M,16285 Jessica Lights,Birmingham,AL,35229,33.4629,-86.7904,493806,Musician,1980-07-12,02241bc7310b8d4302bd26584373d440,1337828655,32.846973,-86.336303,0
2019-05-24 03:25:13,3542162746848552,fraud_Predovic Inc,shopping_net,3.96,Bradley,Anderson,M,3896 Gilmore Mill,Emmons,MN,56029,43.5089,-93.4824,744,Communications engineer,1968-01-28,67d5ed4e17129e5c0d9560644a67269c,1337829913,44.250243,-93.106089,0
2019-05-24 03:45:18,6011492816282597,fraud_Rowe-Vandervort,grocery_net,53.28,Gary,Barnes,M,2970 Flores Brooks,Smackover,AR,71762,33.3398,-92.7442,2501,Financial adviser,1986-06-11,f56bea21290cac7faacf46ebc1f9e3f7,1337831118,32.583667,-93.230374,0
2019-05-24 04:01:55,4060579726528237,fraud_Strosin-Cruickshank,grocery_pos,76.64,Steven,Sanders,M,25955 Amy Via,Ozawkie,KS,66070,39.2136,-95.4404,2661,Theatre director,1948-11-14,16da78db83934ca4d58dc53ba6940242,1337832115,38.621682,-96.07828,0
2019-05-24 04:22:18,4319584480204988982,"fraud_Wintheiser, Dietrich and Schimmel",misc_pos,427.64,Kathleen,Nash,F,010 Salazar Walk,Cromona,KY,41810,37.1788,-82.695,502,Chief Financial Officer,1960-02-01,50f7eafbf8c5c750c0901febcd4a46d7,1337833338,36.427477,-83.133466,0
2019-05-24 04:42:57,2248735346244816,fraud_Barton Inc,grocery_pos,129.96,Jacob,Weber,M,29156 Mark Park Apt. 108,Utica,KS,67584,38.6411,-100.138,269,Product/process development scientist,1962-11-11,414f508c5084ae8824d4aa13a52d701b,1337834577,38.003049,-99.398007,0
2019-05-24 05:00:50,180017442990269,fraud_Pouros-Conroy,shopping_pos,2.94,Michelle,Anderson,F,28311 Dennis Trace,Albany,NY,12222,42.6853,-73.8253,151022,"Designer, textile",1939-06-01,aeaf161fbf3c29187a44b106656423d9,1337835650,43.200989,-74.016253,0
2019-05-24 05:25:06,676173792455,"fraud_Daugherty, Pouros and Beahan",shopping_pos,1.49,Brittany,Cox,F,07177 William Dale Apt. 547,Santa Monica,CA,90403,34.0287,-118.4924,92043,"Civil engineer, contracting",1961-04-25,a52d5e0bf12c3ec15f59f6c40fda8d66,1337837106,34.321923,-118.991128,0
2019-05-24 05:54:47,676308307625,fraud_Ortiz Group,grocery_net,37.93,Donald,Evans,M,1287 Michael Roads,Washoe Valley,NV,89704,39.2669,-119.8174,4290,Animal nutritionist,1989-12-10,880d4c04b9f9463c32390426b5e1a205,1337838887,40.189777,-119.272604,0
